,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,price,Luxury
151,12.0,5.0,2.5,2020.0,10152.472152892122,1010.0,1963.0,47.5763,-122.219,5.0,8.923264442384578,10.526315789473683,2014,1.0,0,0,CD,1,0,5,750000,1
152,10.0,3.0,2.0,1590.0,12919.908397136956,1590.0,1952.0,47.4713,-122.344,3.0,8.845302034975703,10.526315789473683,2014,1.0,0,0,B,0,0,3,259000,0
153,11.0,3.0,1.0,1340.0,9251.379028680047,1040.0,1921.0,47.6916,-122.352,3.0,8.86603240311615,10.526315789473683,2014,1.0,0,0,CD,1,0,3,409500,0
154,12.0,3.0,2.5,1820.0,14681.939629789069,1820.0,1953.0,47.6287,-122.207,3.0,8.965526892133624,10.526315789473683,2014,1.0,0,0,CD,0,0,3,875000,1
155,5.0,2.0,1.0,1040.0,8761.616560061739,1040.0,1912.0,47.3877,-122.234,2.0,9.249711373726598,10.526315789473683,2014,1.0,0,0,A,0,0,2,160000,0
156,12.0,3.0,1.5,1780.0,9877.460463255242,1030.0,1958.0,47.5168,-122.256,3.0,8.9965267701036,10.526315789473683,2014,1.0,0,1,CD,1,0,3,420000,0
157,5.0,3.0,1.0,1050.0,8776.781704332114,1050.0,1954.0,47.7071,-122.301,3.0,8.604531347192278,10.526315789473683,2014,1.5,0,0,B,0,0,3,360000,0
158,10.0,4.0,2.5,2790.0,22053.18198802673,2790.0,1999.0,47.6085,-122.017,4.0,9.413858457674962,10.526315789473683,2014,2.0,0,0,B,0,0,4,685100,1
159,9.0,3.0,2.5,1730.0,13903.813441672663,1730.0,2014.0,47.5014,-122.34,3.0,8.396731791298123,10.526315789473683,2014,2.0,0,0,B,0,0,3,329780,0
160,5.0,4.0,3.0,3280.0,25814.439016477532,3280.0,1996.0,47.7073,-122.07,4.0,9.414519598159046,10.526315789473683,2014,2.0,0,0,B,0,0,4,862500,1
161,12.0,3.0,2.5,1260.0,7793.687502210504,840.0,2008.0,47.5872,-122.316,3.0,8.15777453399653,10.526315789473683,2014,2.0,0,0,B,1,0,3,353500,0
162,12.0,2.0,1.0,1300.0,10699.649861432237,1300.0,1950.0,47.5697,-122.395,2.0,8.705533189925802,10.526315789473683,2014,1.0,0,0,B,0,0,2,337500,0
163,9.0,4.0,2.0,1580.0,8122.418905959879,790.0,1945.0,47.5378,-122.369,4.0,8.722867839080237,10.526315789473683,2014,1.0,0,0,CD,1,0,4,359000,0
164,12.0,4.0,3.0,2280.0,18128.03715914229,2280.0,2009.0,47.7333,-121.976,4.0,9.011696017953682,10.526315789473683,2014,2.0,0,0,B,0,0,4,395000,0
165,10.0,4.0,2.0,1860.0,10343.465311048216,1090.0,1977.0,47.3979,-122.174,4.0,9.061709360125604,10.526315789473683,2014,1.0,0,0,CD,1,0,4,250000,0
166,10.0,2.0,2.5,1500.0,9984.863209499621,1140.0,2014.0,47.6689,-122.363,2.0,8.083109004113226,10.526315789473683,2014,2.0,0,0,B,1,0,2,529950,1
167,6.0,3.0,1.0,970.0,8144.942158233116,970.0,1967.0,47.3173,-122.327,3.0,8.755672284501372,10.526315789473683,2014,1.0,0,0,CD,0,0,3,219900,0
168,6.0,4.0,2.5,2050.0,14751.338395081948,1770.0,1965.0,47.3978,-122.313,4.0,8.977223201386266,10.526315789473683,2014,2.0,0,1,B,1,0,4,386000,0
169,8.0,2.0,2.0,1313.0,10865.521486614318,1313.0,1904.0,47.6369,-122.365,2.0,8.873725107096902,10.526315789473683,2014,1.0,0,0,B,0,1,2,885000,1
170,5.0,4.0,2.5,2110.0,16856.605328185673,2110.0,1987.0,47.5497,-122.077,4.0,9.13714261745315,10.526315789473683,2014,2.0,0,0,B,0,0,4,606000,1
171,8.0,3.0,1.0,1500.0,9974.677147763565,1120.0,1938.0,47.6873,-122.385,3.0,8.76290174295346,10.526315789473683,2014,1.0,0,0,B,1,0,3,578000,1
172,8.0,3.0,2.0,1740.0,10962.894208109457,1230.0,1989.0,47.7397,-122.242,3.0,8.557840887098848,10.526315789473683,2014,1.0,0,0,B,1,0,3,405000,0
173,10.0,2.0,2.5,1110.0,9161.662110408892,1110.0,2006.0,47.6968,-122.34,2.0,8.010414223542455,10.526315789473683,2014,3.0,0,0,B,0,0,2,345000,0
174,5.0,3.0,2.0,2560.0,20309.31123414915,2560.0,1986.0,47.295,-122.086,3.0,9.605859689303742,10.526315789473683,2014,1.0,0,0,B,0,0,3,560000,1
175,9.0,3.0,2.5,2140.0,17127.06578204358,2140.0,1959.0,47.5505,-122.219,3.0,9.110678364729807,10.526315789473683,2014,1.0,0,0,CD,0,0,3,799000,1
176,5.0,3.0,2.0,1300.0,8242.277241974081,900.0,1993.0,47.5374,-122.27,3.0,8.460178331405643,10.526315789473683,2014,1.0,0,0,B,1,0,3,315000,0
177,8.0,3.0,2.0,1260.0,7609.952591743991,810.0,2011.0,47.5261,-122.361,3.0,8.179584384865478,10.526315789473683,2014,2.0,0,0,B,1,0,3,255000,0
178,8.0,3.0,2.5,2500.0,16305.307736261506,1910.0,1993.0,47.6393,-122.311,3.0,8.76446405435729,10.526315789473683,2014,2.0,0,0,CD,1,0,3,895000,1
179,12.0,4.0,2.5,2580.0,20451.544390929877,2580.0,1993.0,47.6319,-122.022,4.0,9.334595664961313,10.526315789473683,2014,2.0,0,0,B,0,0,4,620000,1
180,5.0,3.0,2.0,1700.0,12333.299967333716,1460.0,1947.0,47.6534,-122.415,3.0,8.640171772228257,10.526315789473683,2014,1.0,0,0,B,1,0,3,750000,1
181,9.0,2.0,1.0,1040.0,8708.546456279131,1040.0,1949.0,47.6981,-121.875,2.0,9.327290070276604,10.526315789473683,2014,1.0,0,1,B,0,1,2,154000,0
182,9.0,29.0,3.0,2170.0,12049.976672921679,1290.0,1977.0,47.691,-122.113,28.814066559016986,8.990306687308134,15.789473684210526,2014,1.0,0,0,B,1,0,>6,555000,1
183,7.0,3.0,2.0,2200.0,12014.402522486578,1270.0,1962.0,47.3745,-122.276,3.0,9.150286249055455,10.526315789473683,2014,1.0,0,0,B,1,0,3,265000,0
184,7.0,3.0,2.0,2340.0,14414.08714384543,1620.0,1914.0,47.6956,-122.335,3.0,9.203615204173929,10.526315789473683,2014,1.5,0,0,A,1,0,3,645000,1
185,5.0,4.0,1.0,1530.0,11687.30945527124,1400.0,1948.0,47.5015,-122.262,4.0,9.082826244046515,10.526315789473683,2014,1.5,0,0,B,1,0,4,245000,0
186,5.0,3.0,1.0,1900.0,15312.068913998122,1900.0,1942.0,47.2738,-122.271,3.0,9.469061147957405,10.526315789473683,2014,1.5,0,0,CD,0,0,3,239950,0
187,5.0,3.0,2.0,2220.0,11769.795540204948,1220.0,1947.0,47.6426,-122.388,3.0,8.854880551118299,10.526315789473683,2014,1.0,0,1,CD,1,0,3,875000,1
188,12.0,4.0,2.5,3060.0,24112.99687441688,3060.0,2006.0,47.5395,-122.188,4.0,9.269465126039876,10.526315789473683,2014,2.0,0,0,B,0,0,4,710000,1
189,5.0,5.0,2.5,1970.0,15773.085751590905,1970.0,1994.0,47.1944,-122.013,5.0,9.422291357010607,10.526315789473683,2014,2.0,0,0,CD,0,0,5,297000,0
190,6.0,5.0,3.0,2920.0,23042.8720732008,2920.0,2003.0,47.7607,-122.354,5.0,8.70817581106337,10.526315789473683,2014,2.0,0,0,B,0,0,5,500000,0
191,10.0,3.0,2.0,1660.0,13459.537971721436,1660.0,1950.0,47.5552,-122.296,3.0,8.89960147724409,10.526315789473683,2014,2.0,0,1,B,0,1,3,491000,0
192,12.0,2.0,1.0,1220.0,10146.793867103406,1220.0,1908.0,47.6801,-122.354,2.0,8.93179415138377,10.526315789473683,2014,1.5,0,0,CD,0,0,2,470000,0
193,9.0,4.0,3.0,4040.0,31654.55087962187,4040.0,1987.0,47.7205,-122.127,4.0,9.717854834028202,10.526315789473683,2014,2.0,0,0,B,0,0,4,988000,1
194,10.0,4.0,3.0,3680.0,21782.156910960046,2480.0,1936.0,47.6599,-122.269,4.0,9.611194419691287,10.526315789473683,2014,2.0,0,1,B,1,0,4,1600000,1
195,7.0,3.0,1.5,1560.0,12678.114170644732,1560.0,1961.0,47.2048,-121.999,3.0,9.612061333617987,10.526315789473683,2014,1.0,0,0,A,0,0,3,265000,0
196,10.0,4.0,2.0,2060.0,16511.91757751914,2060.0,1960.0,47.5867,-122.174,4.0,9.186360089399017,10.526315789473683,2014,1.0,0,0,CD,0,0,4,640000,1
197,5.0,3.0,2.5,2660.0,21034.89991953202,2660.0,2014.0,47.5487,-122.272,3.0,8.883360316688453,10.526315789473683,2014,2.0,0,0,B,0,0,3,599950,1
198,6.0,5.0,2.5,2732.0,16480.900210366097,1870.0,1975.0,47.3436,-122.323,5.0,9.192901606712041,10.526315789473683,2014,1.0,0,1,CD,1,0,5,480000,0
199,7.0,4.0,2.0,2220.0,11093.438754815648,1110.0,1959.0,47.7136,-122.29,4.0,8.868399096724602,10.526315789473683,2014,1.0,0,0,B,1,0,4,526000,1
200,9.0,3.0,0.0,2100.0,13064.48699345769,1470.0,1948.0,47.4544,-122.366,3.0,9.326772138667309,15.789473684210526,2014,1.0,0,1,B,1,0,3,540000,1
201,11.0,4.0,0.0,4280.0,20943.813153166542,2180.0,1971.0,47.5811,-122.4,4.0,9.836625397077484,10.526315789473683,2014,1.0,0,1,A,1,0,4,2050000,1
202,5.0,2.0,2.0,1360.0,8129.592808255722,860.0,1975.0,47.7295,-122.359,2.0,8.296842233430567,10.526315789473683,2014,1.0,0,0,B,1,0,2,300000,0
203,6.0,4.0,2.0,1780.0,9059.95374928563,890.0,1943.0,47.6511,-122.4,4.0,8.672813326016296,10.526315789473683,2014,1.0,0,0,CD,1,0,4,442900,0
204,8.0,4.0,2.5,2680.0,15323.641309008928,1680.0,1928.0,47.6727,-122.361,4.0,9.145314821229988,10.526315789473683,2014,1.5,0,1,CD,1,0,4,612000,1
205,9.0,4.0,2.5,2720.0,17940.98735203081,2120.0,1987.0,47.4391,-122.161,4.0,9.312397620795196,10.526315789473683,2014,1.0,0,0,CD,1,0,4,348000,0
206,10.0,4.0,3.0,2420.0,19236.409480824695,2420.0,1985.0,47.4053,-122.03,4.0,9.416100589698743,10.526315789473683,2014,1.0,0,0,B,0,0,4,370000,0
207,12.0,3.0,1.0,980.0,8222.587894899734,980.0,1966.0,47.7746,-122.239,3.0,8.541494178962665,10.526315789473683,2014,1.0,0,0,CD,0,0,3,335000,0
208,12.0,3.0,1.0,1130.0,7902.955604165113,880.0,1947.0,47.6973,-122.389,3.0,8.535744159247685,10.526315789473683,2014,1.0,0,0,B,1,0,3,550000,1
209,5.0,2.0,1.0,820.0,7068.406215376794,820.0,1916.0,47.7049,-122.349,2.0,8.680312310249292,10.526315789473683,2014,1.0,0,0,CD,0,0,2,300000,0
210,10.0,4.0,2.5,2250.0,17932.582677520797,2250.0,1985.0,47.3715,-122.274,4.0,9.04451774186981,10.526315789473683,2014,2.0,0,0,B,0,0,4,287500,0
211,7.0,5.0,3.5,5930.0,34097.57094786223,3920.0,1996.0,47.5542,-122.097,5.0,10.432707146048898,10.526315789473683,2014,2.0,0,1,B,1,0,5,1520000,1
212,7.0,4.0,2.5,3360.0,26426.390615579578,3360.0,1997.0,47.6649,-122.135,4.0,9.44560633437598,10.526315789473683,2014,2.0,0,0,B,0,0,4,740000,1
213,6.0,3.0,2.0,1760.0,14187.726563199127,1760.0,1977.0,47.5938,-122.154,3.0,8.955516559936115,10.526315789473683,2014,1.0,0,0,B,0,0,3,554000,1
214,12.0,4.0,2.0,2350.0,13126.694295260691,1410.0,1946.0,47.559,-122.397,4.0,8.988065224872258,10.526315789473683,2014,1.5,0,0,CD,1,0,4,555000,1
215,10.0,4.0,2.5,2170.0,13562.632755497814,1540.0,1974.0,47.672,-122.169,4.0,8.949204056374896,10.526315789473683,2014,1.0,0,0,B,1,0,4,562000,1
216,12.0,2.0,1.0,860.0,7330.1441173687435,860.0,1947.0,47.7042,-122.369,2.0,8.46065083765285,10.526315789473683,2014,1.0,0,0,B,0,0,2,340000,0
217,10.0,4.0,2.5,2420.0,14801.106012355564,1680.0,1988.0,47.5748,-122.013,4.0,9.286535357440556,10.526315789473683,2014,1.0,0,0,B,1,0,4,550000,1
218,12.0,4.0,1.0,2210.0,17747.070420099328,2210.0,1901.0,47.6105,-122.309,4.0,9.561462091568387,10.526315789473683,2014,2.0,0,0,B,0,0,4,589000,1
219,9.0,3.0,1.0,1290.0,10614.017771946783,1290.0,1956.0,47.7641,-122.265,3.0,8.713453792919466,10.526315789473683,2014,1.0,0,0,CD,0,0,3,362000,0
220,7.0,3.0,2.0,1740.0,9875.488760766748,1040.0,1954.0,47.7508,-122.352,3.0,8.59109655681192,10.526315789473683,2014,1.0,0,0,A,1,0,3,364500,0
221,12.0,3.0,2.5,1760.0,14161.64989934714,1760.0,1995.0,47.7466,-121.979,3.0,8.924458056125303,10.526315789473683,2014,2.0,0,0,B,0,0,3,350000,0
222,10.0,4.0,2.5,1970.0,15754.380047919924,1970.0,2007.0,47.3576,-122.058,4.0,9.12839484744768,10.526315789473683,2014,2.0,0,0,B,0,0,4,347500,0
223,11.0,2.0,1.0,830.0,7106.165095811148,830.0,1943.0,47.5057,-122.348,2.0,8.668854512451958,10.526315789473683,2014,1.0,0,0,B,0,0,2,135000,0
224,8.0,3.0,3.5,2270.0,15734.675400999953,1880.0,1996.0,47.5356,-122.384,3.0,8.484359359553878,10.526315789473683,2014,2.0,0,0,B,1,0,3,560000,1
225,10.0,2.0,2.0,1130.0,9316.24309742053,1130.0,2006.0,47.2673,-122.027,2.0,8.943955878773806,10.526315789473683,2014,1.0,0,0,B,0,0,2,565000,1
226,7.0,3.0,1.5,1370.0,11210.217044973813,1370.0,1968.0,47.7302,-122.197,3.0,8.732700380802044,10.526315789473683,2014,2.0,0,0,B,0,0,3,375000,0
227,7.0,5.0,3.5,3760.0,22266.362639333245,2550.0,1984.0,47.5654,-122.115,5.0,9.575472043336845,10.526315789473683,2014,2.0,0,0,B,1,0,5,851000,1
228,5.0,2.0,1.0,910.0,7721.092702954204,910.0,1942.0,47.6892,-122.306,2.0,8.625918021017583,10.526315789473683,2014,1.0,0,0,B,0,0,2,405000,0
229,7.0,3.0,2.0,1660.0,13401.396295265755,1660.0,1991.0,47.2559,-122.007,3.0,9.327604408961776,10.526315789473683,2014,1.0,0,0,CD,0,0,3,315000,0
230,9.0,5.0,1.0,1500.0,12209.145779377051,1500.0,1966.0,47.4702,-122.281,5.0,8.960527111291015,10.526315789473683,2014,1.5,0,0,A,0,0,5,235000,0
231,9.0,3.0,2.5,1970.0,15778.68129121989,1970.0,1990.0,47.7397,-122.209,3.0,8.685568721036049,10.526315789473683,2014,2.0,0,0,CD,0,0,3,402000,0
232,5.0,2.0,1.5,1110.0,8085.841330853631,930.0,2005.0,47.6319,-122.362,2.0,8.178915554038781,15.789473684210526,2014,2.0,0,0,B,1,0,2,499000,0
233,10.0,4.0,2.0,2540.0,12606.445298440873,1270.0,1947.0,47.5579,-122.271,4.0,9.238287597592205,10.526315789473683,2014,1.0,0,0,CD,1,0,4,525000,1
234,10.0,3.0,2.5,2070.0,16548.623569468968,2070.0,1988.0,47.7696,-122.036,3.0,8.999507055449442,10.526315789473683,2014,2.0,0,0,B,0,0,3,542950,1
235,10.0,3.0,2.0,1900.0,12205.380399955662,1390.0,1978.0,47.7748,-122.291,3.0,8.598580480317509,10.526315789473683,2014,1.0,0,0,B,1,0,3,405000,0
236,7.0,2.0,2.5,1500.0,12154.432199350347,1500.0,2005.0,47.5472,-121.994,2.0,8.869934718910002,10.526315789473683,2014,2.0,0,0,B,0,0,2,418000,0
237,10.0,2.0,1.0,840.0,7091.881794467325,840.0,2006.0,47.5396,-122.387,2.0,8.153402795101385,10.526315789473683,2014,2.0,0,0,B,0,0,2,306500,0
238,5.0,3.0,2.0,1900.0,9589.129351068188,950.0,1966.0,47.3594,-122.054,3.0,9.355015050830673,10.526315789473683,2014,1.0,0,0,A,1,0,3,250000,0
239,8.0,4.0,2.0,2630.0,20878.117197070023,2630.0,1963.0,47.5459,-122.228,4.0,9.36698093647945,10.526315789473683,2014,1.0,0,0,CD,0,0,4,968000,1
240,7.0,8.0,3.0,2790.0,14178.337999983809,1470.0,1977.0,47.7565,-122.331,8.0,8.755130246772836,10.526315789473683,2014,1.0,0,0,B,1,0,>6,340000,0
241,9.0,3.0,1.0,1290.0,8683.754534599502,970.0,1966.0,47.3054,-122.371,3.0,8.817190983057714,10.526315789473683,2014,1.0,0,0,CD,1,0,3,225000,0
242,5.0,5.0,3.0,3030.0,23872.504947990798,3030.0,2013.0,47.5305,-122.184,5.0,9.150060252728167,10.526315789473683,2014,2.0,0,0,B,0,0,5,819995,1
243,12.0,3.0,3.5,3450.0,22577.13837570802,2690.0,1989.0,47.4294,-122.343,3.0,9.183237175705358,10.526315789473683,2014,2.0,0,0,B,1,0,3,755000,1
244,7.0,4.0,2.0,1910.0,11180.073623822473,1210.0,1953.0,47.5693,-122.391,4.0,8.762806207834046,10.526315789473683,2014,1.0,0,0,CD,1,0,4,545000,1
245,8.0,4.0,2.0,1640.0,9507.738929021501,1010.0,1968.0,47.6933,-122.116,4.0,8.889176266895362,10.526315789473683,2014,1.0,0,0,CD,1,0,4,402000,0
246,7.0,4.0,2.5,3281.0,25796.42064614479,3281.0,2014.0,47.3273,-122.163,4.0,9.523604262805407,10.526315789473683,2014,2.0,0,0,B,0,0,4,471835,0
247,10.0,2.0,1.0,970.0,8168.242556710582,970.0,1951.0,47.5297,-122.277,2.0,8.77162529898547,10.526315789473683,2014,1.0,0,0,B,0,0,2,217000,0
248,10.0,3.0,2.0,1480.0,12036.215928427806,1480.0,1980.0,47.2977,-122.367,3.0,8.709257517311926,10.526315789473683,2014,1.0,0,0,CD,0,0,3,250000,0
249,12.0,4.0,2.5,1980.0,15830.560087478721,1980.0,2007.0,47.5147,-122.19,4.0,8.793818798716103,10.526315789473683,2014,2.0,0,0,B,0,0,4,405000,0
250,12.0,4.0,2.0,3100.0,18168.970633731482,2040.0,1939.0,47.6852,-122.329,4.0,9.368831469365347,10.526315789473683,2014,1.5,0,0,A,1,0,4,1001000,1
251,9.0,4.0,3.0,2240.0,13728.771583351305,1540.0,1940.0,47.5785,-122.402,4.0,8.834309917341926,10.526315789473683,2014,2.0,0,0,CD,1,0,4,590000,1
252,9.0,3.0,2.5,2820.0,16016.170654685773,1770.0,1985.0,47.7019,-122.228,3.0,9.003237464505673,10.526315789473683,2014,1.0,0,1,B,1,0,3,853505,1
253,7.0,4.0,3.0,2720.0,21550.984263888422,2720.0,1975.0,47.6749,-122.002,4.0,9.44297648896952,10.526315789473683,2014,2.0,0,0,B,0,1,4,850000,1
254,7.0,3.0,2.0,1930.0,11714.797599615667,1300.0,1980.0,47.6751,-121.993,3.0,9.146522649011274,10.526315789473683,2014,1.0,0,1,B,1,0,3,568000,1
255,10.0,4.0,2.5,2240.0,17865.744560644875,2240.0,1978.0,47.7746,-122.197,4.0,8.884193633827351,10.526315789473683,2014,2.0,0,0,B,0,0,4,439000,0
256,12.0,2.0,2.5,1420.0,11542.024692529372,1420.0,2004.0,47.4871,-122.165,2.0,8.61748464223362,10.526315789473683,2014,2.0,0,0,B,0,0,2,278000,0
257,6.0,3.0,3.0,4910.0,32874.26189342787,4000.0,1989.0,47.5911,-122.131,3.0,10.102719295823789,10.526315789473683,2014,2.0,0,0,CD,1,0,3,1080000,1
258,12.0,2.0,2.0,1550.0,9117.399588941218,970.0,1969.0,47.4701,-121.744,2.0,9.623037200335261,10.526315789473683,2014,1.0,0,0,B,1,0,2,349900,0
259,8.0,2.0,2.5,1830.0,9379.994582433246,930.0,1946.0,47.701,-122.305,2.0,8.709564668086216,10.526315789473683,2014,1.0,0,0,A,1,0,2,460000,0
260,5.0,4.0,2.5,2600.0,20600.630527874317,2600.0,1996.0,47.5283,-122.146,4.0,9.202424851768257,10.526315789473683,2014,2.0,0,0,B,0,0,4,665000,1
261,11.0,2.0,2.5,2350.0,16572.50531841279,2000.0,2007.0,47.5999,-122.286,2.0,8.69495957385385,10.526315789473683,2014,3.0,0,1,B,1,0,2,1050000,1
262,7.0,4.0,2.5,2900.0,22892.37764695003,2900.0,2002.0,47.6063,-122.02,4.0,9.437715342379818,10.526315789473683,2014,2.0,0,0,B,0,0,4,675000,1
263,10.0,4.0,2.0,1640.0,8450.38998845811,820.0,1912.0,47.6684,-122.314,4.0,8.9548922425775,10.526315789473683,2014,1.0,0,0,CD,1,0,4,450000,0
264,8.0,3.0,1.5,2500.0,15302.807306033746,1730.0,1941.0,47.5297,-122.354,3.0,9.26284033497447,10.526315789473683,2014,1.5,0,0,A,1,1,3,417000,0
265,12.0,2.0,1.0,910.0,7748.2827380246335,910.0,1923.0,47.5536,-122.377,2.0,8.755993980988592,10.526315789473683,2014,1.0,0,0,CD,0,0,2,422500,0
266,11.0,3.0,3.5,2610.0,20662.41949321091,2610.0,2006.0,47.7175,-122.278,3.0,8.631128790360037,10.526315789473683,2014,2.0,1,1,B,0,0,3,2000000,1
267,8.0,3.0,2.5,2610.0,20664.74933380643,2610.0,2005.0,47.4821,-122.142,3.0,9.18801006360681,10.526315789473683,2014,2.0,0,0,B,0,0,3,515000,1
268,9.0,4.0,2.5,3720.0,29206.776854079762,3720.0,1983.0,47.7582,-122.13,4.0,9.636485750014458,10.526315789473683,2014,2.0,0,0,B,0,0,4,828500,1
269,6.0,5.0,4.0,3760.0,29512.70881023076,3760.0,1983.0,47.6489,-122.183,5.0,9.447065557435735,10.526315789473683,2014,2.0,0,0,B,0,0,5,1025000,1
270,7.0,4.0,2.5,2280.0,18150.156590147744,2280.0,1994.0,47.3424,-122.077,4.0,9.335879630434704,10.526315789473683,2014,2.0,0,0,B,0,0,4,445000,0
271,9.0,4.0,2.5,2460.0,19512.66157848622,2460.0,2006.0,47.4912,-122.145,4.0,9.106025508362563,10.526315789473683,2014,2.0,0,0,B,0,0,4,495000,0
272,6.0,3.0,1.5,1290.0,1286.0,1290.0,2000.0,47.6617,-122.349,3.0,7.1592919047975645,0.0,2014,3.0,0,0,B,0,0,3,440000,0
273,11.0,3.0,2.5,2560.0,117176.0,1280.0,1977.0,47.4655,-122.033,3.0,11.671432356998142,0.0,2014,1.0,0,0,CD,1,0,3,465000,0
274,6.0,4.0,2.5,2470.0,35073.0,2470.0,1989.0,47.3064,-122.108,4.0,10.465186882674928,0.0,2014,2.0,0,0,B,0,0,4,485000,0
275,11.0,3.0,3.5,2640.0,16090.0,1960.0,1976.0,47.5374,-122.213,3.0,9.685953239986429,0.0,2014,1.0,0,1,CD,1,0,3,885000,1
276,5.0,2.0,1.0,780.0,13500.0,780.0,1946.0,47.7383,-122.074,2.0,9.51044496442652,0.0,2014,1.0,0,0,CD,0,1,2,306000,0
277,12.0,2.0,1.0,1160.0,7500.0,1160.0,1916.0,47.6499,-121.916,2.0,8.922658299524402,0.0,2014,1.5,0,0,CD,0,0,2,312000,0
278,10.0,4.0,2.5,1630.0,3060.0,1630.0,2003.0,47.5072,-122.336,4.0,8.026170194946426,0.0,2014,2.0,0,0,B,0,0,4,236000,0
279,8.0,4.0,3.5,3310.0,8897.0,2380.0,1991.0,47.2655,-122.31,4.0,9.093469420244768,0.0,2014,2.0,0,0,B,1,0,4,429900,0
280,5.0,2.0,1.0,940.0,4800.0,940.0,1911.0,47.5756,-122.414,2.0,8.476371196895983,0.0,2014,1.0,0,0,CD,0,1,2,399000,0
281,10.0,2.0,2.5,2470.0,7658.0,1480.0,1954.0,47.653,-122.416,2.0,8.943506132037239,0.0,2014,1.0,0,0,CD,1,0,2,898000,1
282,10.0,4.0,3.0,2390.0,4000.0,1460.0,1931.0,47.6857,-122.331,4.0,8.294049640102028,0.0,2014,1.5,0,0,A,1,0,4,845000,1
283,12.0,5.0,2.5,1760.0,10200.0,1760.0,1925.0,47.5271,-122.351,5.0,9.230142999272362,0.0,2014,1.5,0,0,B,0,0,5,220000,0
284,12.0,3.0,2.0,2090.0,7505.0,2090.0,1967.0,47.7326,-122.194,3.0,8.923324744067562,0.0,2014,1.0,0,0,B,0,0,3,424950,0
285,10.0,3.0,2.5,1650.0,7739.0,1290.0,1986.0,47.3532,-122.304,3.0,8.95402775927046,0.0,2014,1.0,0,0,B,1,0,3,225000,0
286,6.0,4.0,3.5,3500.0,8547.0,2500.0,1994.0,47.5613,-122.126,4.0,9.053335623166017,0.0,2014,2.0,0,0,B,1,0,4,799000,1
287,12.0,4.0,2.0,2460.0,10061.0,1410.0,1961.0,47.5105,-122.238,4.0,9.21642184229205,0.0,2014,1.0,1,1,B,1,0,4,790000,1
288,6.0,4.0,2.5,1330.0,8400.0,1330.0,1962.0,47.6078,-122.169,4.0,9.035986984831405,0.0,2014,1.5,0,0,B,0,0,4,540000,1
289,5.0,4.0,3.5,4560.0,16643.0,2230.0,1995.0,47.5521,-122.115,4.0,9.719744986586726,0.0,2014,1.0,0,1,B,1,0,4,1212500,1
290,10.0,4.0,3.0,2440.0,12051.0,1440.0,1966.0,47.7456,-122.351,4.0,9.396902923027392,0.0,2014,1.0,0,0,A,1,0,4,518000,1
291,9.0,3.0,2.5,1770.0,10000.0,1340.0,1978.0,47.3814,-122.322,3.0,9.210340371976184,0.0,2014,1.0,0,0,B,1,0,3,242500,0
292,12.0,4.0,4.0,4690.0,6900.0,3480.0,2001.0,47.6165,-122.216,4.0,8.83927669058535,0.0,2014,2.0,0,0,B,1,0,4,1945000,1
293,5.0,2.0,1.0,910.0,6232.0,910.0,1943.0,47.5328,-122.272,2.0,8.737452587550584,0.0,2014,1.0,0,0,B,0,0,2,155000,0
294,8.0,2.0,1.0,1270.0,8164.0,1270.0,1941.0,47.7116,-122.311,2.0,9.007489523929735,0.0,2014,1.0,0,0,CD,0,0,2,390000,0
295,6.0,3.0,3.5,3590.0,6402.0,3590.0,1999.0,47.6336,-122.063,3.0,8.764365720529808,0.0,2014,2.0,0,0,B,0,0,3,798000,1
296,5.0,5.0,3.0,3650.0,20150.0,2360.0,1975.0,47.6215,-122.224,5.0,9.91095956737483,0.0,2014,1.0,0,0,CD,1,0,5,1575000,1
297,6.0,4.0,1.5,1890.0,6938.0,1890.0,1919.0,47.5896,-122.389,4.0,8.844768827529695,0.0,2014,1.5,0,0,B,0,0,4,825000,1
298,10.0,3.0,1.0,1250.0,10094.0,1250.0,1927.0,47.4987,-121.781,3.0,9.219696466900208,0.0,2014,1.0,0,0,CD,0,0,3,255000,0
299,12.0,2.0,1.0,960.0,4800.0,960.0,1912.0,47.5752,-122.411,2.0,8.476371196895983,0.0,2014,1.5,0,0,Desc,0,0,2,325000,0
300,8.0,29.0,2.0,1710.0,7724.0,1710.0,1983.0,47.7721,-122.293,28.818037704166866,8.952087643548404,5.263157894736842,2014,1.0,0,0,B,0,0,>6,430000,0
301,10.0,3.0,2.0,2080.0,11866.0,2080.0,1960.0,47.5872,-122.173,3.0,9.381432446818588,0.0,2014,1.0,0,0,B,0,0,3,813000,1
302,9.0,3.0,2.0,1520.0,7456.0,1520.0,1949.0,47.4745,-122.343,3.0,8.916774356365426,0.0,2014,1.0,0,0,B,0,0,3,167000,0
303,7.0,3.0,2.5,1640.0,7847.0,1640.0,1987.0,47.5684,-122.018,3.0,8.967886572127473,0.0,2014,2.0,0,0,B,0,0,3,480000,0
304,12.0,3.0,1.0,1800.0,7200.0,1020.0,1964.0,47.5616,-122.275,3.0,8.881836305004146,0.0,2014,1.0,0,0,B,1,0,3,500000,0
